Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:XF1,"Xref Limited (ASX:XF1)",https://www.listcorp.com/asx/xf1/xref-limited,"	34035000",0.185,0.01,2.78,"Information Technology"
ASX:CLA,"Celsius Resources Limited (ASX:CLA)",https://www.listcorp.com/asx/cla/celsius-resources-limited,"	33990800",0.015,0.00,7.14,Materials
ASX:GFL,"Global Masters Fund Limited (ASX:GFL)",https://www.listcorp.com/asx/gfl/global-masters-fund-limited,"	33778000",3.15,0.00,0,Financials
ASX:PPK,"PPK Group Limited (ASX:PPK)",https://www.listcorp.com/asx/ppk/ppk-group,"	33754100",0.43,0.05,13.16,Materials
ASX:FGR,"First Graphene Limited (ASX:FGR)",https://www.listcorp.com/asx/fgr/first-graphene-limited,"	33621800",0.054,0.00,5.88,Materials
ASX:HGEN,"Global X Hydrogen ETF (ASX:HGEN)",https://www.listcorp.com/asx/hgen/global-x-hydrogen-etf,"	33606500",4.88,-0.12,-2.4,Unclassified
ASX:CAE,"Cannindah Resources Limited (ASX:CAE)",https://www.listcorp.com/asx/cae/cannindah-resources-limited,"	33528600",0.058,0.00,0,Materials
ASX:HYT,"HyTerra Ltd (ASX:HYT)",https://www.listcorp.com/asx/hyt/hyterra-ltd,"	33303600",0.039,0.00,8.33,Energy
ASX:EIGA,"eInvest Income Generator Fund (Managed Fund) (ASX:EIGA)",https://www.listcorp.com/asx/eiga/einvest-income-generator-fund-managed-fund,"	33226200",3.81,-0.02,-0.52,Unclassified
ASX:TBA,"Tombola Gold Ltd (ASX:TBA)",https://www.listcorp.com/asx/tba/tombola-gold-ltd,"	33129200",0.026,0.00,0,Materials
ASX:3DP,"Pointerra Limited (ASX:3DP)",https://www.listcorp.com/asx/3dp/pointerra-limited,"	33008100",0.039,-0.00,-4.88,"Information Technology"
ASX:WWI,"West Wits Mining Limited (ASX:WWI)",https://www.listcorp.com/asx/wwi/west-wits-mining,"	32995100",0.012,-0.00,-7.69,Materials
ASX:AYLD,"Global X S&P/ASX 200 Covered Call ETF (ASX:AYLD)",https://www.listcorp.com/asx/ayld/global-x-s-and-p-asx-200-covered-call-etf,"	32860600",10.31,-0.12,-1.15,Unclassified
ASX:HMX,"Hammer Metals Limited (ASX:HMX)",https://www.listcorp.com/asx/hmx/hammer-metals-limited,"	32797100",0.035,-0.00,-5.41,Materials
ASX:DEM,"De.mem Limited (ASX:DEM)",https://www.listcorp.com/asx/dem/de.mem-limited,"	32446000",0.11,-0.01,-4.35,Utilities
ASX:WNX,"Wellnex Life Limited (ASX:WNX)",https://www.listcorp.com/asx/wnx/wellnex-life-limited,"	32238900",0.027,0.00,8,"Consumer Staples"
ASX:SRT,"Strata Investment Holdings Plc (ASX:SRT)",https://www.listcorp.com/asx/srt/strata-investment-holdings-plc,"	32190500",0.19,0.00,0,Materials
ASX:BAOR,"Aoris International Fund (Managed Fund) Class B (ASX:BAOR)",https://www.listcorp.com/asx/baor/aoris-international-fund-managed-fund-class-b,"	32108600",2.24,-0.25,-10.04,Unclassified
ASX:LEG,"Legend Mining Limited (ASX:LEG)",https://www.listcorp.com/asx/leg/legend-mining-limited,"	31987700",0.01,-0.00,-9.09,Materials
ASX:JPR,"Jupiter Energy Limited (ASX:JPR)",https://www.listcorp.com/asx/jpr/jupiter-energy-limited,"	31841300",0.025,0.00,0,Energy
ASX:RCR,"Rincon Resources Limited (ASX:RCR)",https://www.listcorp.com/asx/rcr/rincon-resources-limited,"	31713600",0.115,0.01,4.55,Materials
ASX:AMD,"Arrow Minerals Limited (ASX:AMD)",https://www.listcorp.com/asx/amd/arrow-minerals-limited,"	31618100",0.0025,-0.00,-16.67,Materials
ASX:MI6,"Minerals 260 Limited (ASX:MI6)",https://www.listcorp.com/asx/mi6/minerals-260-limited,"	31590000",0.135,0.00,0,Materials
ASX:MKR,"Manuka Resources Limited (ASX:MKR)",https://www.listcorp.com/asx/mkr/manuka-resources-limited,"	31253400",0.036,-0.01,-12.2,Materials
ASX:STG,"Straker Limited (ASX:STG)",https://www.listcorp.com/asx/stg/straker-limited,"	31204600",0.475,-0.01,-2.06,Industrials
ASX:AUST,"BetaShares Managed Risk Australian Share Fund (managed fund) (ASX:AUST)",https://www.listcorp.com/asx/aust/betashares-managed-risk-australian-share-fund-managed-fund,"	31190000",16.64,-0.30,-1.77,Unclassified
ASX:N100,"Global X US 100 ETF (ASX:N100)",https://www.listcorp.com/asx/n100/global-x-us-100-etf,"	31137600",13.09,-0.16,-1.21,Unclassified
ASX:LGM,"Legacy Minerals Holdings Limited (ASX:LGM)",https://www.listcorp.com/asx/lgm/legacy-minerals-holdings-limited,"	31109200",0.3,0.00,1.69,Materials
ASX:ETM,"Energy Transition Minerals Ltd (ASX:ETM)",https://www.listcorp.com/asx/etm/energy-transition-minerals-ltd,"	30897400",0.023,0.00,4.55,Materials
ASX:NCC,"NAOS Emerging Opportunities Company Limited (ASX:NCC)",https://www.listcorp.com/asx/ncc/naos-emerging-opportunities-company-limited,"	30626800",0.415,0.00,0,Financials
ASX:PTX,"Prescient Therapeutics Limited (ASX:PTX)",https://www.listcorp.com/asx/ptx/prescient-therapeutics-limited,"	30602200",0.04,0.00,5.26,"Health Care"
ASX:SIH,"Sihayo Gold Limited (ASX:SIH)",https://www.listcorp.com/asx/sih/sihayo-gold-limited,"	30510600",0.002,-0.00,-20,Materials
ASX:ERM,"Emmerson Resources Limited (ASX:ERM)",https://www.listcorp.com/asx/erm/emmerson-resources-limited,"	30503700",0.056,0.00,0,Materials
ASX:XRG,"xReality Group Limited (ASX:XRG)",https://www.listcorp.com/asx/xrg/xreality-group-limited,"	30422700",0.053,-0.00,-3.64,"Consumer Discretionary"
ASX:AVA,"Ava Risk Group Limited (ASX:AVA)",https://www.listcorp.com/asx/ava/ava-risk-group-limited,"	30399700",0.1075,0.00,2.38,"Information Technology"
ASX:AXI,"Axiom Properties Limited (ASX:AXI)",https://www.listcorp.com/asx/axi/axiom-properties-limited,"	30290000",0.07,0.00,0,"Real Estate"
ASX:VR8,"Vanadium Resources Limited (ASX:VR8)",https://www.listcorp.com/asx/vr8/vanadium-resources-limited,"	30256200",0.055,0.00,1.85,Materials
ASX:TI1,"Tombador Iron Limited (ASX:TI1)",https://www.listcorp.com/asx/ti1/tombador-iron-limited,"	30218800",0.014,0.00,0,Materials
ASX:GAS,"State Gas Limited (ASX:GAS)",https://www.listcorp.com/asx/gas/state-gas-limited,"	30164900",0.11,0.00,0,Energy
ASX:VTM,"Victory Metals Limited (ASX:VTM)",https://www.listcorp.com/asx/vtm/victory-metals-limited,"	30148100",0.315,-0.01,-3.08,Materials
ASX:AAL,"Alfabs Australia Limited (ASX:AAL)",https://www.listcorp.com/asx/aal/alfabs-australia-limited,"	30147000",0.245,-0.01,-2,Unclassified
ASX:TRE,"Toubani Resources Inc (ASX:TRE)",https://www.listcorp.com/asx/tre/toubani-resources-inc,"	30119800",0.17,-0.01,-5.56,Materials
ASX:LRV,"Larvotto Resources Limited (ASX:LRV)",https://www.listcorp.com/asx/lrv/larvotto-resources-limited,"	30097400",0.12,0.00,0,Materials
ASX:PNX,"PNX Metals Limited (ASX:PNX)",https://www.listcorp.com/asx/pnx/pnx-metals-limited,"	29851100",0.005,0.00,0,Materials
ASX:PTL,"Prestal Holdings Limited (ASX:PTL)",https://www.listcorp.com/asx/ptl/prestal-holdings-limited,"	29830400",0.175,0.00,0,"Consumer Staples"
ASX:RSH,"Respiri Limited (ASX:RSH)",https://www.listcorp.com/asx/rsh/respiri-limited,"	29809900",0.026,0.00,0,"Health Care"
ASX:SRL,"Sunrise Energy Metals Limited (ASX:SRL)",https://www.listcorp.com/asx/srl/sunrise-energy-metals-limited,"	29775100",0.395,0.07,19.7,Materials
ASX:PAM,"Pan Asia Metals Limited (ASX:PAM)",https://www.listcorp.com/asx/pam/pan-asia-metals-limited,"	29682900",0.16,0.00,0,Materials
ASX:SSR,"SSR Mining Inc (ASX:SSR)",https://www.listcorp.com/asx/ssr/ssr-mining-inc,"	29629400",6.7,-0.06,-0.89,Materials
ASX:ODA,"Orcoda Limited (ASX:ODA)",https://www.listcorp.com/asx/oda/orcoda-limited,"	29602500",0.155,-0.02,-11.43,"Information Technology"
ASX:SUH,"Southern Hemisphere Mining Limited (ASX:SUH)",https://www.listcorp.com/asx/suh/southern-hemisphere-mining-limited,"	29449600",0.04,0.00,0,Materials
ASX:CXU,"Cauldron Energy Limited (ASX:CXU)",https://www.listcorp.com/asx/cxu/cauldron-energy-limited,"	29436700",0.025,0.00,4.17,Energy
ASX:AAM,"AuMEGA Metals Ltd (ASX:AAM)",https://www.listcorp.com/asx/aam/aumega-metals-ltd,"	29430000",0.056,0.00,0,Materials
ASX:KRM,"Kingsrose Mining (ASX:KRM)",https://www.listcorp.com/asx/krm/kingsrose-mining,"	29348500",0.039,0.00,0,Materials
ASX:GCAP,"VanEck Bentham Global Capital Securities Active ETF (Managed Fund) (ASX:GCAP)",https://www.listcorp.com/asx/gcap/vaneck-bentham-global-capital-securities-active-etf-managed-fund,"	29304700",8.67,-0.05,-0.57,Unclassified
ASX:SWF,"SelfWealth Limited (ASX:SWF)",https://www.listcorp.com/asx/swf/selfwealth-limited,"	29241100",0.12,-0.01,-4,Financials
ASX:NOU,"Noumi Limited (ASX:NOU)",https://www.listcorp.com/asx/nou/noumi-limited,"	29096500",0.125,0.02,19.05,"Consumer Staples"
ASX:MQDB,"Macquarie Dynamic Bond Active ETF (Managed Fund) (ASX:MQDB)",https://www.listcorp.com/asx/mqdb/macquarie-dynamic-bond-active-etf-managed-fund,"	29079000",10.43,0.00,0,Unclassified
ASX:KAU,"Kaiser Reef Limited (ASX:KAU)",https://www.listcorp.com/asx/kau/kaiser-reef-limited,"	29077500",0.17,0.00,0,Materials
ASX:CHW,"Chilwa Minerals Limited (ASX:CHW)",https://www.listcorp.com/asx/chw/chilwa-minerals-limited,"	28901300",0.625,-0.00,-0.79,Materials
ASX:PXX,"PolarX Limited (ASX:PXX)",https://www.listcorp.com/asx/pxx/polarx-limited,"	28706800",0.014,0.00,0,Materials
ASX:LGP,"Little Green Pharma Ltd (ASX:LGP)",https://www.listcorp.com/asx/lgp/little-green-pharma,"	28667300",0.096,0.00,1.05,"Health Care"
ASX:SNT,"Syntara Limited (ASX:SNT)",https://www.listcorp.com/asx/snt/syntara-limited,"	28656800",0.024,0.00,0,"Health Care"
ASX:NML,"Navarre Minerals Limited (ASX:NML)",https://www.listcorp.com/asx/nml/navarre-minerals-limited,"	28555700",0.019,0.00,0,Materials
ASX:DBBF,"BetaShares Ethical Diversified Balanced ETF (ASX:DBBF)",https://www.listcorp.com/asx/dbbf/betashares-ethical-diversified-balanced-etf,"	28529500",24.62,-0.63,-2.5,Unclassified
ASX:MPA,"Mad Paws Holdings Limited (ASX:MPA)",https://www.listcorp.com/asx/mpa/mad-paws-holdings-limited,"	28425500",0.07,0.00,0,"Consumer Discretionary"
ASX:BMR,"Ballymore Resources Limited (ASX:BMR)",https://www.listcorp.com/asx/bmr/ballymore-resources-limited,"	28276900",0.16,0.00,0,Materials
ASX:INCM,"BetaShares Global Income Leaders ETF (ASX:INCM)",https://www.listcorp.com/asx/incm/betashares-global-income-leaders-etf,"	28252800",16.07,-0.48,-2.9,Unclassified
ASX:HIO,"Hawsons Iron Limited (ASX:HIO)",https://www.listcorp.com/asx/hio/hawsons-iron-limited,"	28249900",0.027,-0.00,-3.57,Materials
ASX:AWJ,"Auric Mining Limited (ASX:AWJ)",https://www.listcorp.com/asx/awj/auric-mining-limited,"	28225100",0.19,0.00,0,Materials
ASX:NGY,"NuEnergy Gas Limited (ASX:NGY)",https://www.listcorp.com/asx/ngy/nuenergy-gas-limited,"	28138200",0.019,0.00,0,Energy
ASX:RTR,"Rumble Resources Limited (ASX:RTR)",https://www.listcorp.com/asx/rtr/rumble-resources-limited,"	27988200",0.037,0.00,0,Materials
ASX:COV,"Cleo Diagnostics Limited (ASX:COV)",https://www.listcorp.com/asx/cov/cleo-diagnostics-limited,"	27744000",0.34,0.00,0,"Health Care"
ASX:ESK,"Etherstack Plc (ASX:ESK)",https://www.listcorp.com/asx/esk/etherstack-plc,"	27655700",0.21,0.00,0,"Information Technology"
ASX:TMK,"TMK Energy Limited (ASX:TMK)",https://www.listcorp.com/asx/tmk/tmk-energy-limited,"	27646400",0.004,0.00,0,Energy
ASX:GWR,"GWR Group Limited (ASX:GWR)",https://www.listcorp.com/asx/gwr/gwr-group,"	27624600",0.086,0.00,0,Materials
ASX:AXN,"Alliance Nickel Limited (ASX:AXN)",https://www.listcorp.com/asx/axn/alliance-nickel-limited,"	27581900",0.038,0.00,0,Materials
ASX:NHE,"Noble Helium Limited (ASX:NHE)",https://www.listcorp.com/asx/nhe/noble-helium-limited,"	27534400",0.058,0.00,0,Energy
ASX:ROG,"Red Sky Energy Limited (ASX:ROG)",https://www.listcorp.com/asx/rog/red-sky-energy-limited,"	27111100",0.004,-0.00,-20,Energy
ASX:GPEQ,"VanEck Global Listed Private Equity ETF (ASX:GPEQ)",https://www.listcorp.com/asx/gpeq/vaneck-global-listed-private-equity-etf,"	27018000",21.08,-0.42,-1.95,Unclassified
ASX:CDO,"Cadence Opportunities Fund Limited (ASX:CDO)",https://www.listcorp.com/asx/cdo/cadence-opportunities-fund-limited,"	26993600",1.715,0.00,0,Financials
ASX:SSO,"SPDR S&P/ASX Small Ordinaries Fund (ASX:SSO)",https://www.listcorp.com/asx/sso/spdr-s-and-p-asx-small-ordinaries-fund,"	26874800",13.63,-0.11,-0.8,Unclassified
ASX:MFOA,"Milford Australian Absolute Growth Fund Quoted Class (Hedge Fund) (ASX:MFOA)",https://www.listcorp.com/asx/mfoa/milford-australian-absolute-growth-fund-quoted-class-hedge-fund,"	26843600",10.87,-0.30,-2.69,Unclassified
ASX:JPEQ,"JPMorgan US 100Q Equity Premium Income Active ETF (Managed Fund) (ASX:JPEQ)",https://www.listcorp.com/asx/jpeq/jpmorgan-us-100q-equity-premium-income-active-etf-managed-fund,"	26817100",59.7,-0.56,-0.93,Unclassified
ASX:FPC,"Fat Prophets Global Contrarian Fund (ASX:FPC)",https://www.listcorp.com/asx/fpc/fat-prophets-global-contrarian-fund,"	26770800",0.98,0.05,5.38,Financials
ASX:ATOM,"Global X Uranium ETF (ASX:ATOM)",https://www.listcorp.com/asx/atom/global-x-uranium-etf,"	26652500",14.9,-0.33,-2.17,Unclassified
ASX:SIX,"Sprintex Limited (ASX:SIX)",https://www.listcorp.com/asx/six/sprintex-limited,"	26581200",0.05,0.00,0,"Consumer Discretionary"
ASX:IAM,"Income Asset Management Group Limited (ASX:IAM)",https://www.listcorp.com/asx/iam/income-asset-management-group-limited,"	26469700",0.08,0.00,0,Financials
ASX:RHT,"Resonance Health Limited (ASX:RHT)",https://www.listcorp.com/asx/rht/resonance-health-limited,"	26366700",0.059,0.00,0,"Health Care"
ASX:A3D,"Aurora Labs Limited (ASX:A3D)",https://www.listcorp.com/asx/a3d/aurora-labs-limited,"	26353700",0.08,0.01,9.59,Industrials
ASX:PGY,"Pilot Energy Limited (ASX:PGY)",https://www.listcorp.com/asx/pgy/pilot-energy-limited,"	26238900",0.021,0.00,10.53,Energy
ASX:KAI,"Kairos Minerals Limited (ASX:KAI)",https://www.listcorp.com/asx/kai/kairos-minerals-limited,"	26209100",0.0095,-0.00,-5,Materials
ASX:MGT,"Magnetite Mines Limited (ASX:MGT)",https://www.listcorp.com/asx/mgt/magnetite-mines-limited,"	26085200",0.29,0.02,9.43,Materials
ASX:AGR,"Aguia Resources Limited (ASX:AGR)",https://www.listcorp.com/asx/agr/aguia-resources-limited,"	25992600",0.022,-0.00,-8.33,Materials
ASX:LPD,"Lepidico Ltd (ASX:LPD)",https://www.listcorp.com/asx/lpd/lepidico,"	25767400",0.0025,-0.00,-16.67,Materials
ASX:FEG,"Far East Gold Ltd (ASX:FEG)",https://www.listcorp.com/asx/feg/far-east-gold-ltd,"	25758700",0.1,0.00,0,Materials
ASX:ANL,"Amani Gold Limited (ASX:ANL)",https://www.listcorp.com/asx/anl/amani-gold-limited,"	25743400",0.001,0.00,0,Materials
ASX:DDB,"Dynamic Group Holdings Limited (ASX:DDB)",https://www.listcorp.com/asx/ddb/dynamic-group-holdings-limited,"	25722400",0.18,-0.00,-2.7,Industrials
ASX:IVX,"Invion Limited (ASX:IVX)",https://www.listcorp.com/asx/ivx/invion-limited,"	25698100",0.004,0.00,0,"Health Care"
ASX:GC1,"Glennon Small Companies Limited (ASX:GC1)",https://www.listcorp.com/asx/gc1/glennon-small-companies-limited,"	25645900",0.49,0.00,0,Financials
ASX:BUR,"Burley Minerals Ltd (ASX:BUR)",https://www.listcorp.com/asx/bur/burley-minerals-ltd,"	25563100",0.155,-0.01,-8.82,Materials
ASX:WTL,"WT Financial Group Limited (ASX:WTL)",https://www.listcorp.com/asx/wtl/wt-financial-group-limited,"	25442600",0.075,0.00,0,Financials
ASX:PPG,"Pro-Pac Packaging Limited (ASX:PPG)",https://www.listcorp.com/asx/ppg/pro-pac-packaging-limited,"	25436300",0.14,0.00,0,Materials
ASX:ELT,"Elementos Limited (ASX:ELT)",https://www.listcorp.com/asx/elt/elementos-limited,"	25316200",0.125,-0.01,-3.85,Materials
ASX:B4P,"Beforepay Group Limited (ASX:B4P)",https://www.listcorp.com/asx/b4p/beforepay-group-limited,"	25243500",0.535,0.00,0,Financials
ASX:CETF,"VanEck FTSE China A50 ETF (ASX:CETF)",https://www.listcorp.com/asx/cetf/vaneck-ftse-china-a50-etf,"	25234100",48.34,-1.33,-2.68,Unclassified
ASX:SGQ,"St George Mining Limited (ASX:SGQ)",https://www.listcorp.com/asx/sgq/st-george-mining-limited,"	25207800",0.026,0.00,1.96,Materials
ASX:TDO,"3D Energi Limited (ASX:TDO)",https://www.listcorp.com/asx/tdo/3d-energi-limited,"	25192000",0.078,0.00,2.63,Energy
ASX:WMG,"Western Mines Group Ltd (ASX:WMG)",https://www.listcorp.com/asx/wmg/western-mines-group-ltd,"	25083700",0.345,0.02,4.55,Materials
ASX:TSI,"Top Shelf International Holdings Ltd (ASX:TSI)",https://www.listcorp.com/asx/tsi/top-shelf-international-holdings-ltd,"	25033300",0.077,0.00,0,"Consumer Staples"
ASX:DNK,"Danakali Limited (ASX:DNK)",https://www.listcorp.com/asx/dnk/danakali-limited,"	25027000",0.0679463,0.00,0,Materials
ASX:DOC,"Doctor Care Anywhere Group plc (ASX:DOC)",https://www.listcorp.com/asx/doc/doctor-care-anywhere-group-plc,"	24931700",0.065,-0.00,-4.41,"Health Care"
ASX:CXZ,"Connexion Mobility Ltd (ASX:CXZ)",https://www.listcorp.com/asx/cxz/connexion-mobility-ltd,"	24871200",0.03,0.00,7.14,"Information Technology"
ASX:CD1,"Cordish Dixon Private Equity Fund I (ASX:CD1)",https://www.listcorp.com/asx/cd1/cordish-dixon-private-equity-fund-i,"	24854800",0.68,0.00,0,Financials
ASX:GT1,"Green Technology Metals Limited (ASX:GT1)",https://www.listcorp.com/asx/gt1/green-technology-metals-limited,"	24774900",0.076,-0.00,-1.3,Materials
ASX:TCO,"Transmetro Corporation Limited (ASX:TCO)",https://www.listcorp.com/asx/tco/transmetro-corporation,"	24758100",1.845,-0.00,-0.27,"Consumer Discretionary"
ASX:TOR,"Torque Metals Limited (ASX:TOR)",https://www.listcorp.com/asx/tor/torque-metals-limited,"	24735900",0.135,0.00,0,Materials
ASX:NRZ,"NeuRizer Ltd (ASX:NRZ)",https://www.listcorp.com/asx/nrz/neurizer-ltd,"	24731600",0.013,0.00,0,Materials
ASX:BSX,"Blackstone Minerals Limited (ASX:BSX)",https://www.listcorp.com/asx/bsx/blackstone-minerals-limited,"	24690100",0.047,0.00,0,Materials
ASX:EWC,"Energy World Corporation Limited (ASX:EWC)",https://www.listcorp.com/asx/ewc/energy-world-corporation-limited,"	24631400",0.008,0.00,0,Utilities
ASX:MAG,"Magmatic Resources Limited (ASX:MAG)",https://www.listcorp.com/asx/mag/magmatic-resources-limited,"	24606000",0.059,0.00,0,Materials
ASX:AME,"Alto Metals Limited (ASX:AME)",https://www.listcorp.com/asx/ame/alto-metals-limited,"	24531800",0.033,-0.00,-2.94,Materials
ASX:CIW,"Clime Investment Management Limited (ASX:CIW)",https://www.listcorp.com/asx/ciw/clime-investment-management-limited,"	24531300",0.32,0.00,0,Financials
ASX:VRS,"Veris Limited (ASX:VRS)",https://www.listcorp.com/asx/vrs/veris-limited,"	24454000",0.048,0.00,0,Industrials
ASX:WCN,"White Cliff Minerals Limited (ASX:WCN)",https://www.listcorp.com/asx/wcn/white-cliff-minerals-limited,"	24365800",0.014,-0.00,-6.67,Materials
ASX:PPL,"Pureprofile Limited (ASX:PPL)",https://www.listcorp.com/asx/ppl/pureprofile-limited,"	24346900",0.02,-0.00,-4.76,"Communication Services"
ASX:ELE,"Elmore Ltd (ASX:ELE)",https://www.listcorp.com/asx/ele/elmore-ltd,"	24271400",0.005,0.00,0,Materials
ASX:XMET,"BetaShares Energy Transition Metals ETF (ASX:XMET)",https://www.listcorp.com/asx/xmet/betashares-energy-transition-metals-etf,"	24255700",7.36,-0.10,-1.34,Unclassified
ASX:SGI,"Stealth Group Holdings Ltd (ASX:SGI)",https://www.listcorp.com/asx/sgi/stealth-group-holdings-ltd,"	24233100",0.22,0.01,4.76,Industrials
ASX:ICI,"iCandy Interactive Limited (ASX:ICI)",https://www.listcorp.com/asx/ici/icandy-interactive-limited,"	24207100",0.018,0.00,0,"Communication Services"
ASX:CBE,"Cobre Limited (ASX:CBE)",https://www.listcorp.com/asx/cbe/cobre-limited,"	24172700",0.068,-0.01,-6.85,Materials
ASX:G6M,"Group 6 Metals Limited (ASX:G6M)",https://www.listcorp.com/asx/g6m/group-6-metals-limited,"	24096500",0.026,0.00,8.33,Materials
ASX:UBN,"Urbanise.com Limited (ASX:UBN)",https://www.listcorp.com/asx/ubn/urbanise.com-limited,"	24067700",0.375,0.00,0,"Information Technology"
ASX:INF,"Infinity Lithium Corporation Limited (ASX:INF)",https://www.listcorp.com/asx/inf/infinity-lithium-corporation-limited,"	24054800",0.051,-0.00,-1.92,Materials
ASX:MBH,"Maggie Beer Holdings Limited (ASX:MBH)",https://www.listcorp.com/asx/mbh/maggie-beer-holdings-limited,"	23965900",0.06,-0.01,-11.76,"Consumer Staples"
ASX:MGL,"Magontec Limited (ASX:MGL)",https://www.listcorp.com/asx/mgl/magontec-limited,"	23893100",0.3,0.00,0,Materials
ASX:VRX,"VRX Silica Ltd (ASX:VRX)",https://www.listcorp.com/asx/vrx/vrx-silica-ltd,"	23873700",0.036,-0.00,-5.26,Materials
ASX:CCG,"Comms Group Limited (ASX:CCG)",https://www.listcorp.com/asx/ccg/comms-group-limited,"	23861600",0.062,0.00,0,"Communication Services"
ASX:AFA,"ASF Group Limited (ASX:AFA)",https://www.listcorp.com/asx/afa/asf-group-limited,"	23771900",0.029,-0.00,-3.33,Financials
ASX:FGH,"Foresta Group Holdings Limited (ASX:FGH)",https://www.listcorp.com/asx/fgh/foresta-group-holdings-limited,"	23553800",0.01,0.00,0,Materials
ASX:RFX,"RedFlow Limited (ASX:RFX)",https://www.listcorp.com/asx/rfx/redflow-limited,"	23521300",0.092,0.00,3.37,Industrials
ASX:FRB,"Firebird Metals Limited (ASX:FRB)",https://www.listcorp.com/asx/frb/firebird-metals-limited,"	23489600",0.16,-0.00,-3.03,Materials
ASX:ECP,"ECP Emerging Growth Limited (ASX:ECP)",https://www.listcorp.com/asx/ecp/ecp-emerging-growth-limited,"	23474000",1.28,0.00,0,Financials
ASX:LBT,"LBT Innovations Limited (ASX:LBT)",https://www.listcorp.com/asx/lbt/lbt-innovations-limited,"	23309800",0.016,0.00,6.67,"Health Care"
ASX:FBM,"Future Battery Minerals Limited (ASX:FBM)",https://www.listcorp.com/asx/fbm/future-battery-minerals-limited,"	23179700",0.037,0.00,5.71,Materials
